Damocan,Independent,Anarchy,Industrial,Anarchy,2507740,Diamond Frogs
HIP 17706,Independent,Democracy,Military,Medium,63725,Sirius Inc
Mirdia,Independent,Cooperative,Refinery,Medium,105031,Aisling's Angels
Oho Bajo,Independent,Anarchy,Refinery,Anarchy,127482,Diamond Frogs
BD-00 3426,Independent,Democracy,Agriculture,High,2758300148,German Pilot Lounge
Detta,Federation,Democracy,Agriculture,High,5467649134,Intergalactic Nova Republic
HR 8809,Empire,Patronage,Industrial,Medium,44807797,Likedeeler of Michel
Mokojing,Alliance,Corporate,Agriculture,High,2565632372,Wolf 406 Transport & Co
L 214-72,Independent,Dictatorship,High Tech,Low,14574,The Sovereign Justice Collective
Nijuna,Empire,Corporate,Refinery,Medium,1249282,G.O.M. Collective
Wolf 1301,Independent,Democracy,High Tech,Low,532685,EXO
Ritila,Alliance,Cooperative,Industrial,Medium,6780088,Alliance Rapid-reaction Corps
Leucosimha,Federation,Corporate,Industrial,High,11631309,Federal Reclamation Co
Toog,Federation,Corporate,Industrial,Medium,41205,Earth Defense Fleet
HIP 14619,Independent,Dictatorship,Tourism,Medium,3748263842,Union Cosmos
LO Pegasi,Independent,Cooperative,High Tech,Medium,6958732,Perin Initiative
Punuri,Independent,Cooperative,Agriculture,Low,5003223180,Open Pilot's Initiative
Xevioso,Alliance,Corporate,Industrial,High,15055182,Alliance Office of Statistics
LTT 18075,Alliance,Democracy,Industrial,Low,3513500,Movement for Caraceni Future
LTT 9145,Independent,Democracy,Refinery,Low,43273,Pilots of Metropolis
HR 1179,Empire,Patronage,Refinery,Medium,196881,Kamito Patron's Principles
Morai,Empire,Patronage,Industrial,Medium,2437946,Imperial Self Defense Force
Tir Na Nog,Empire,Corporate,Refinery,High,408908,G.O.M. Collective
Mara,Independent,Dictatorship,Industrial,High,7366676,The Sovereign Justice Collective
Nyanmil,Independent,Democracy,Industrial,High,22884537,Radio Sidewinder Crew
Fular,Independent,Democracy,High Tech,Medium,5006129,EXO
LHS 2875,Federation,Democracy,High Tech,Medium,11613505,Argus Corporation
Phi-1 Pavonis,Empire,Feudal,Extraction,Low,49459,Praetorian Curiate Assembly
HIP 75762,Independent,Corporate,Tourism,Medium,1845122859,Delta Squadron
Epsilon-2 Arae,Federation,Democracy,Military,Medium,67124,Progressive Party of Epsilon-2 Arae
Kunuvii,Independent,Democracy,Industrial,Medium,14307743,Caballeros de Sion
LHS 2237,Alliance,Corporate,Refinery,Low,86214,LP 128-32 Corporation
CD-69 5,Empire,Patronage,Refinery,Medium,161459,Europa Interstellar
HIP 112002,Independent,Cooperative,Agriculture,Medium,6894043070,Celestial Light Brigade
Panoi,Independent,Feudal,Refinery,Medium,2654856,Knights of Karma
39 Herculis,Alliance,Corporate,Agriculture,Medium,356905,Sap Core Legion
Oppidavasti,Empire,Corporate,Tourism,Low,993137,Interstellar Multipurpose Division
Siksikas,Empire,Patronage,Agriculture,Medium,12559014549,Lavigny's Legion
LFT 1834,Empire,Patronage,Agriculture,Medium,567021898,LFT 1834 Empire Assembly
LTT 9663,Empire,Corporate,Terraforming,Medium,719783,G.O.M. Collective
LP 244-47,Independent,Dictatorship,Tourism,Low,1002639,Justice Party of LP 244-47
Gilyadar,Empire,Dictatorship,Industrial,Medium,4200443,Gilyadar Front
Kitjali,Empire,Patronage,Military,Medium,161434,First Imperial Fleet
LP 214-1,Empire,Patronage,Industrial,Medium,11845107,First Imperial Fleet
LTT 7509,Federation,Corporate,Refinery,Medium,232227,L 206-187 Jet Central Network
Amenili,Empire,Patronage,Tourism,Low,574335,Mwambe Empire Party
Iama Kheph,Empire,Dictatorship,Extraction,High,5646213,Autocracy of Iama Kheph
Tphen Slata,Federation,Corporate,Agriculture,Medium,6751704992,Tphen Slata Co
Wolf 124,Independent,Cooperative,Industrial,High,16251700,Hutton Orbital Truckers Co-Operative
Velnambang,Independent,Confederacy,Agriculture,Medium,3654287099,Browncoat Uprising
Naduvul,Empire,Corporate,Agriculture,Medium,129601,Anayali Crimson United Corp.
Perkele,Federation,Confederacy,Agriculture,Medium,302806,Falcons' Nest
HIP 15644,Independent,Dictatorship,Industrial,Low,50217,Union Cosmos
Sugrivik,Independent,Dictatorship,Agriculture,High,7666329179,EG Union
Yaroklis,Independent,Dictatorship,Agriculture,High,872037684,The Sovereign Justice Collective
Siren,Independent,Dictatorship,Agriculture,Medium,6011847740,Civitas Dei
Cheneti,Empire,Feudal,Agriculture,High,3256320050,IP3X Corporation
CD-58 4207,Empire,Patronage,Agriculture,Medium,5275160084,Imperial Enforcement Division
Branglal,Federation,Corporate,High Tech,Medium,8389799,NavCom
Thewi,Independent,Communism,Terraforming,Medium,4855948,Thewi Left Party
Balduk,Federation,Confederacy,Industrial,Medium,1889374,Balduk Partnership
Kukuan,Independent,Dictatorship,High Tech,Medium,57185,Party of Yoru
HIP 19327,Empire,Dictatorship,Industrial,Medium,2672176,League of HIP 19327 Justice Party
HIP 20586,Federation,Democracy,Military,Medium,974862,Federal Freedom Party
Yarrite,Empire,Feudal,High Tech,High,42513194,Earls of Adan
Gongalungul,Independent,Cooperative,High Tech,High,47347954,The Order of Mobius
HIP 58945,Independent,Corporate,Industrial,Medium,4864859,German Space Cruisers Inc.
Andhrimi,Independent,Democracy,High Tech,Medium,48597994,Paladin Consortium
Lesovik,Empire,Patronage,Extraction,Medium,204928,The 10th Legion
Lu Pardan,Independent,Democracy,High Tech,Medium,5578340,Caballeros de Sion
Yemaki,Independent,Cooperative,Refinery,Medium,35941,Inara Nexus
HIP 113454,Empire,Patronage,Industrial,Medium,135087,King Gorgoth's Monarchy
CD-60 31,Independent,Democracy,Extraction,Medium,8682,Revolutionary Jotunheim Resistance
HIP 52933,Independent,Cooperative,Colony,Low,28768,Nomads Galactic Tribes Alliance
Manaku,Independent,Corporate,Refinery,Medium,131220,Manaku Galactic Co
BD-17 6081,Empire,Corporate,Industrial,High,60032414,Asvinnut PLC
LTT 8758,Independent,Democracy,Extraction,Low,45584,Pilots of Metropolis
Chinga,Empire,Patronage,Extraction,Low,2959,Lavigny's Legion
Lhou Mans,null,null,Industrial,High,3991676330,None
Ch'i Lin,Empire,Dictatorship,Industrial,High,9242228,Imperial Navy Australia
LHS 1228,Independent,Dictatorship,Industrial,High,7399919,Guardians of Tranquillity
Clayahu,Empire,Corporate,Industrial,High,7734677,Daily Routine Incorporated
Pichi Wang,Independent,Communism,Extraction,Medium,2842770,Workers of Ts'ai Shai Left Party
LP 806-8,Alliance,Corporate,Industrial,Low,2776066,Wolf 406 Transport & Co
HIP 103390,Independent,Cooperative,Industrial,Medium,11767078,Celestial Light Brigade
Maorsi,Empire,Dictatorship,High Tech,High,16981565,Imperial Navy Australia
Fintia,Empire,Patronage,Terraforming,Medium,395971,Fintia Empire Party
HIP 47436,Alliance,Democracy,Colony,Medium,154858,Para Indra Resistance
Wosyet,Independent,Dictatorship,Industrial,Medium,2820748,Kaleni Order
Kaunan,Alliance,Democracy,Industrial,High,25126986,Alioth Independents
Unktomi,Independent,Corporate,Refinery,Medium,224576,Loose Screws Network
Quator,Federation,Corporate,Extraction,Low,5079,Bruthanvan Co
HIP 53719,Empire,Patronage,Agriculture,High,1235636591,Imperial Enforcement Division
Karis,Federation,Corporate,Extraction,Medium,3978946,Federal Liberal Command
LP 29-188,Federation,Corporate,Industrial,High,35417207,HIP 4907 Commodities
Kaledoni,Empire,Feudal,Colony,Medium,79540,13th Legion
LTT 7330,Empire,Dictatorship,Industrial,Low,5839027,Traditional LTT 7330 League
Itelmens,Empire,Patronage,Extraction,Low,4306,HR 6565 Triad
Birhepri,Independent,Communism,Industrial,Low,858366,Communist Interstellar Union
Col 285 Sector TY-W b16-6,Independent,Democracy,Refinery,Low,836040,Pilots of the Catalan Republic
LHS 391,Independent,Corporate,Industrial,High,15208702,New Pilots Initiative
Ualapalor,Federation,Corporate,Agriculture,High,704481003,Ualapalor Partners
Fei Lin,Independent,Theocracy,Extraction,Medium,273131,Amanogawa Enlight
HIP 105391,Independent,Cooperative,Industrial,High,18899686,Celestial Light Brigade
Chotec,Federation,Corporate,Industrial,Medium,13674537,Chotec Bridge Industry
Yokusu,Independent,Theocracy,Agriculture,Medium,294788776,Amanogawa Enlight
Cerrodi,Independent,Anarchy,Extraction,Anarchy,2938554,Despair Owls
G 108-26,Independent,Democracy,Colony,Medium,104831,Flotta Stellare
Snotricopa,Independent,Corporate,Industrial,Low,4946021,Omega Merchant Command
GD 319,Alliance,Confederacy,Military,Low,92411,Terran Colonial Forces
G 121-8,Alliance,Confederacy,Extraction,Medium,159319,Terran Colonial Forces
LHS 302,Alliance,Corporate,Refinery,Medium,284906,Alliance Office of Statistics
Dalla,Independent,Corporate,Industrial,Medium,6631045,Dark Echo
Chini,Federation,Corporate,Industrial,High,27975233,Olympus Trading Corp
BD-05 2778,Federation,Corporate,Extraction,Medium,55203,Olympus Trading Corp
Indaol,Alliance,Corporate,Industrial,Medium,236982,Perez Ring Brewery
Dharasir,Empire,Corporate,Extraction,Medium,64191,G.O.M. Collective
Mentsuchua,Empire,Patronage,Colony,Low,79615,Yenistani Guardians of Tradition
HIP 49308,Alliance,Democracy,Military,Medium,155485,Para Indra Resistance
Tiraon,Federation,Corporate,Industrial,Medium,5815952,Idini Silver General Corp.
Demeter,Federation,Corporate,Industrial,Medium,4776847,Demeter Crimson Advanced Network
Lalande 13942,Independent,Dictatorship,Refinery,Medium,237120,Civitas Dei
Ix Chuacae,Independent,Communism,Colony,Medium,305486,People's Jen Nik Union Party
LHS 3804,Independent,Feudal,High Tech,Medium,78276,Equestrian Naval Fleet
Lwalama,Empire,Feudal,Agriculture,High,6731401681,Praetorian Curiate Assembly
Kitche,Independent,Cooperative,Agriculture,High,1163903074,Celestial Light Brigade
Haoria,Empire,Patronage,Military,Low,56797,Loren's Legion
Li Quang,Independent,Confederacy,Extraction,Low,47114,The L.O.S.P.
HIP 100284,Independent,Democracy,Industrial,Low,2644132,Nones Resistance
HIP 91862,Independent,Communism,Industrial,Medium,2485105,United Fintamkina Left Party
Rana,Federation,Corporate,Agriculture,High,17566027075,Earth Defense Fleet
Neperimpox,Independent,Feudal,High Tech,Low,14771,Leaders of Kumbaya
Horagalles,Federation,Corporate,Refinery,Medium,457207,Blackiron
Himaphan,Independent,Communism,Refinery,Low,28060,Interstellar Proletarian Vanguard
Tjalis,Independent,Democracy,Military,Medium,67886,The Late Night Murder Hobos
Senoni,Federation,Democracy,Agriculture,Medium,763154277,Democrats of Senoni
Kusang,Independent,Cooperative,Industrial,High,9401354,Sidhethe Uathne's Pilots' Trading Guild
Arjung,Independent,Democracy,High Tech,High,23805656,Simbad Regime
Wirdh,Independent,Corporate,Agriculture,Medium,1610673489,Dark Echo
Taunetes,Federation,Corporate,Industrial,High,27447111,Korazotz Galactic Inc
Tommavas,Alliance,Corporate,Agriculture,Medium,1360022360,Wolf 406 Transport & Co
LHS 160,Federation,Corporate,Industrial,Medium,35543784,CC Eri Ltd
Gliese 9392,Federation,Democracy,Industrial,Medium,29168557,Gliese 9392 Liberals
Lalande 22954,Alliance,Corporate,Extraction,Low,162926,Wolf 406 Transport & Co
Ross 780,Independent,Feudal,Industrial,High,49959461,Equestrian Naval Fleet
Hsien Sham,Federation,Corporate,Extraction,Medium,3531506,Hsien Sham Industries
HIP 116213,Independent,Dictatorship,High Tech,Medium,6054789,HIP 116213 Liberty Party
Flech,Independent,Democracy,Agriculture,Medium,1450039884,Flotta Stellare
Lodhary,Independent,Confederacy,Industrial,Low,8921199,The Razor Whips
Purui Hari,Federation,Confederacy,Refinery,Low,29912,Confederation of Purui Hari
PW Hydrae,Alliance,Corporate,Agriculture,High,1832538862,Wolf 406 Transport & Co
Falisci,Empire,Patronage,Colony,Low,224573,Verne Partners LLP
Vamm,Alliance,Corporate,Tourism,Medium,11476089533,Wolf 406 Transport & Co
Orcus,Empire,Patronage,High Tech,High,28829112,Orcus Patron's Principles
Yarruci,Independent,Communism,Industrial,Medium,2107406,United Coalition of Boonta
Chorathia,Independent,Feudal,Extraction,Medium,1720652,Ryders of the Void
Tau Puppis,Empire,Patronage,Extraction,High,3589676,HIP 34961 Empire League
Nan Sapwe,Independent,Confederacy,Industrial,Medium,7578009,The Wolf Society
Kanitisa,Empire,Patronage,Industrial,Medium,20795455,Kanitisa Patrons of Law
Ogones,Independent,Dictatorship,Extraction,Low,17346,Kaleni Order
Haritanis,Independent,Democracy,Tourism,Medium,3998291758,Haritanis Future
Bipeduwa,Federation,Corporate,Refinery,Medium,94323,501st Federal Mercenary Corps
HIP 32702,Independent,Communism,Refinery,Low,199984,Nagii Union
Thraskias,Alliance,Corporate,Tourism,Low,526070,Wolf 406 Transport & Co
Xi Hsinahau,Independent,Dictatorship,Extraction,Medium,108657,Kaleni Order
Mufrid,Independent,Corporate,Industrial,High,41619312,New Pilots Initiative
Chechehet,Independent,Dictatorship,Agriculture,Medium,81747,Wings Of Justice
Sha Di,Federation,Corporate,Refinery,Low,80393,Deutsche Elite Piloten Interstellar
Marya Wang,Empire,Patronage,Extraction,Low,104092,Lavigny's Legion
Gitxsanluga,Independent,Democracy,Terraforming,Medium,970805583,Simbad Regime
Apik,Independent,Democracy,Industrial,High,14536551,The Altruists
49 Serpentis,Independent,Corporate,Agriculture,Medium,5610960355,Oblivion Fleet
Susano,Independent,Corporate,Industrial,Medium,14867332,Technology-Union
LP 499-59,Independent,Democracy,Industrial,Medium,5381386,Alchemy Den
Ramapa,Independent,Dictatorship,High Tech,Low,47415,Kaleni Order
Osismonti,Independent,Cooperative,Military,Low,5198,Orion Republic
Kapoongzi,Independent,Cooperative,Industrial,Medium,5662630,Heru Initiative
GD 1192,Independent,Cooperative,Industrial,Low,5768389,Teaka Elite Altruists Bagging Cooperative
Khered,Independent,Cooperative,Agriculture,High,451524229,Kadjerong One
Kerebaei,Empire,Corporate,Refinery,Medium,246368,L.Y.S Corp.
HERZ 10688,Empire,Corporate,Refinery,Low,45068,East India Company
Kui Hsien,Empire,Corporate,Military,Medium,90509,G.O.M. Collective
Svari,Empire,Patronage,Refinery,Medium,434780,Silver Hunter Order
Arikara,Independent,Confederacy,Agriculture,High,6244530139,Browncoat Uprising
HIP 6703,Empire,Corporate,Industrial,Medium,7260499,Chnumar Interstellar
Kenna,Independent,Democracy,Industrial,Medium,6214184,UICLI
Li Szu,Empire,Patronage,Industrial,High,16733604,First Imperial Fleet
Kadjerong,Independent,Corporate,Extraction,Low,62788,Pan Galactic Mining Corp.
LTT 8750,Independent,Dictatorship,Agriculture,Medium,3070961800,The Sovereign Justice Collective
Wuthielo Ku,Empire,Patronage,Agriculture,High,1080901443,Nova Paresa
Guaneponne,Empire,Patronage,Extraction,Medium,160726,Agarla Citizens' Forum
Haya Utres,Independent,Dictatorship,Extraction,Medium,166555,The Sovereign Justice Collective
Kutnigin,Empire,Patronage,Industrial,High,7632082,Warwa Imperial Society
Gungkuni,Federation,Confederacy,Industrial,Low,2953663,New Gungkuni Alliance
Gliese 9073,Independent,Patronage,Industrial,Medium,6773741,LPV Corporation
Gliese 76,Empire,Corporate,Industrial,Medium,16954614,BFNF Solutions
HIP 8830,Empire,Patronage,Agriculture,High,2245966112,BR Imperial Force
HIP 107010,Independent,Cooperative,Agriculture,High,9701556189,Celestial Light Brigade
Carnai,Empire,Patronage,Industrial,High,20645500,1st Galactic Line of Defence
Jarogee,Independent,Cooperative,Agriculture,Medium,1900119518,The Winged Hussars
HIP 117865,Independent,Cooperative,Agriculture,High,10928344830,Celestial Light Brigade
Callavs,Independent,Dictatorship,Industrial,Low,1533334,Guardians of Tranquillity
Shenich,Independent,Corporate,High Tech,Medium,6964225,Angels of Death
Zorya,Federation,Democracy,Industrial,High,24784232,Liberals of Aeng Dimo
Lambda Hydri,Empire,Patronage,Extraction,Low,2490,Prismatic Imperium
Masaai,Federation,Corporate,Refinery,Medium,161812,Wolf 1373 Industry
Amenniya,Federation,Corporate,Industrial,High,14809676,Ater Dracones
Yera,Empire,Patronage,Extraction,Low,1951,The 9th Legion
Lahau,Empire,Patronage,Industrial,Medium,4602478,Daibais Patron's Principles
LTT 9472,Independent,Cooperative,Agriculture,Medium,6872529818,Celestial Light Brigade
Thakpati,Federation,Corporate,Refinery,Low,14727,Starlance Alpha
Wanjan,Empire,Dictatorship,Industrial,High,13549973,Bureau of Wanjan Freedom Party
LTT 17422,Empire,Corporate,Industrial,High,61126384,East India Company
Ahmetes,Independent,Cooperative,High Tech,Low,22382,Aisling's Angels
Venne,Federation,Corporate,Refinery,Low,188664,Comando Elite Hispano
Segeirre,Independent,Confederacy,Military,Low,40664,Brazilian League of Pilots
Argestes,Federation,Corporate,Agriculture,High,2123457659,Earth Defense Fleet
BD+20 518,Independent,Dictatorship,Industrial,Low,1223292,Close Encounters Corps
HIP 14974,Independent,Dictatorship,Military,Low,189105,Close Encounters Corps
HIP 17497,Independent,Cooperative,Extraction,Medium,1200000,The Hive
Landuma,Empire,Patronage,Extraction,Medium,158543,Empire Consulate Ltd
Ga Gigah,Independent,Communism,Military,Medium,208720,Nagii Union
LHS 1798,Independent,Corporate,Military,Low,41407,Omega Merchant Command
Ining Dun,Independent,Feudal,Extraction,Low,50460,Ryders of the Void
BD+05 5244,Independent,Democracy,Extraction,Low,125994,G-CLAN
LTT 1272,Empire,Patronage,Industrial,Medium,4523825,Imperial Self Defense Force
NLTT 21088,Federation,Corporate,Tourism,Medium,4818153,Federal Foreign Legion Strike Force
Tamit,Independent,Cooperative,Industrial,Low,2136680,The Argus Initiative
Susan,Independent,Cooperative,Military,Low,4742,Social Eleu Progressive Party
HIP 14182,Independent,Democracy,Extraction,Low,173573,Sirius Inc
Any Minurok,Federation,Democracy,Extraction,Low,7525,Explorers of Nabudis
Shakar,Independent,Feudal,Extraction,Low,1650,Monarchy of Orisala
Hyades Sector GH-V d2-135,Independent,Feudal,Extraction,Low,168170458,Monarchy of Orisala
Capukanga,Independent,Patronage,Industrial,Medium,9597336,Quebecois Patriots
BD+32 4747,Independent,Dictatorship,Extraction,Medium,363461,Bureau of BD+32 4747 Defence Force
LHS 3980,Independent,Democracy,Industrial,High,6725937,Interstellar Technology Research Corporation
LHS 3728,Independent,Cooperative,Industrial,Medium,142254,Teaka Elite Altruists Bagging Cooperative
Banki,Independent,Corporate,Tourism,Medium,506459,Omega Merchant Command
Kuwemargl,Empire,Dictatorship,High Tech,High,47333001,Loosely Organized Lunatics
Totjob'al,Independent,Feudal,Refinery,Low,41260,Lords of Totjob'al
Ross 991,Alliance,Democracy,Military,Medium,138776,Alioth Independents
LP 744-46,Alliance,Corporate,Industrial,High,13836100,Capsule Corp Interstellar
